Цена;Площадь_участка;Площадь_помещения;Стоимость_специальных_возможностей;Расстояние_до_ближайшей_железнодорожной_линии;Расстояние_до_океана;Расстояние_до_ближайшего_водоема_;Расстояние_до_центрального_делового_района_Майами;Расстояние_до_ближайшего_субцентра;Расстояние_до_ближайшего_шоссе;Возраст_строения;Шум_от_самолетов;Месяц_продажи;Качество_строения
530000;5500;1151;41395;1951;24306;3287;16623;16623;3822;15;0;6;5
210000;7200;1043;1156;4680;26955;6028;16955;16955;1037;25;0;7;2
165100;7200;1067;9441;2826;25159;4159;16735;16735;2946;66;0;4;1
295000;6000;1584;1210;2289;24651;3628;16789;16789;3481;69;0;10;2
90000;7200;1493;2428;4067;26375;5401;16997;16997;1709;86;0;8;1
250000;7200;1120;2458;2517;24879;3857;16857;16857;3299;76;0;3;2
170000;5250;1268;2112;1313;23764;7550;14688;14688;176;21;0;7;2
147500;5000;1135;767;133;24339;6924;16199;16199;267;36;0;2;2
87000;5400;1780;1027;1187;23887;7559;14863;14863;280;36;0;7;2
170000;5000;1222;580;286;24464;7084;16265;16265;422;0;0;1;2
140000;7787;1248;0;909;24096;7538;15184;15184;449;77;0;3;2
130000;7308;1285;0;940;24153;7585;15236;15236;507;77;0;9;2
94200;5000;1031;939;656;24854;7447;16648;16648;790;69;0;2;2
160000;6720;943;1243;1614;24284;8040;15154;15154;703;26;0;10;4
240000;10000;1708;12435;2230;24209;8028;14853;14853;685;26;0;1;2
140000;6780;1375;3726;1418;24434;8008;15401;15401;819;76;0;9;2
110000;6000;1068;605;811;24926;7624;16578;16578;949;67;0;8;2
240000;8475;1745;4947;1835;24553;8316;15386;15386;977;16;0;8;4
145000;7316;1594;7637;1348;24687;8092;15721;15721;1042;76;0;5;2
125700;7316;1378;348;1395;24745;8148;15774;15774;1100;76;0;6;2
175000;5000;1269;3099;1074;25184;7887;16804;16804;1212;21;0;6;2
115000;5000;1003;2335;1329;25382;8170;16885;16885;1474;26;0;3;2
127000;5304;1125;420;2954;25041;7848;15569;15569;997;80;0;12;2
195000;5000;1020;825;2444;25377;8848;16155;16155;1805;16;0;11;4
87000;5000;1506;420;3018;25312;8022;15861;15861;1135;46;0;5;1
208500;5000;1280;990;2473;25498;8954;16289;16289;1920;16;0;4;4
132500;5000;2002;2327;2967;25594;8392;16215;16215;1461;61;0;9;1
90000;5000;1033;1596;3134;25992;8675;16646;16646;1665;76;0;11;1
118000;5250;1302;1322;2542;26849;9331;18626;18626;2663;35;0;5;2
172500;5000;1466;1507;3521;26533;8793;17182;17182;1753;50;0;4;2
225000;10725;1861;0;886;20946;3491;15036;15036;4180;90;0;11;2
150000;7150;978;0;865;20737;3217;14568;14568;4181;71;0;9;2
162500;7150;982;1420;1019;20712;3056;14325;14325;4030;84;0;10;2
180000;8040;1717;1740;1300;21210;3682;15010;15010;3851;55;0;3;2
144000;5440;1276;829;1425;22100;3305;16755;16755;3744;70;0;5;1
80000;4080;1680;0;1414;21955;3482;16473;16473;3738;92;0;5;1
185000;6650;1227;0;1363;21403;3904;15343;15343;3729;78;0;4;1
111200;6307;1587;1378;1422;21155;3487;14711;14711;3720;96;0;9;1
210000;6307;1587;1378;1422;21155;3487;14711;14711;3720;96;0;12;1
180000;5400;1517;2553;2371;22628;4557;16594;16594;2807;90;0;7;2
175300;7436;1465;4878;2451;22467;4813;16136;16136;2709;59;0;10;1
125000;7200;997;1625;2474;22659;5019;16182;16182;2360;69;0;7;1
176000;6175;1119;0;2164;23448;4910;17372;17372;2038;70;0;12;2
175000;8640;1198;0;1603;23703;5764;17195;17195;1486;78;0;11;2
136500;7200;1804;6056;1452;23543;5824;16786;16786;1338;66;0;4;2
115000;7250;1302;0;456;20221;4115;11792;11792;2677;81;0;11;2
135000;9737;942;0;258;21423;5002;12861;12861;2187;82;0;7;1
163200;7200;1257;0;1008;21673;5689;12814;12814;1786;51;0;7;2
187800;4933;1038;2520;718;22161;5100;13940;13940;1658;36;0;9;2
151000;4933;1167;7585;1267;22607;5321;14535;14535;1336;88;0;11;2
155000;6950;1616;471;2112;22062;6740;12781;12781;1003;89;0;5;2
160000;5000;967;935;535;23590;6130;15601;15601;415;21;0;6;2
230000;6000;1374;6937;372;23611;6365;15356;15356;238;21;0;11;2
1566700;6900;1570;2435;1569;19985;3632;9725;9725;2522;75;0;7;2
380000;7200;1705;0;1889;21114;3886;10882;10882;1785;34;0;1;2
230000;4330;1023;0;2958;21373;4955;11397;11397;1318;32;0;7;2
260000;7250;1838;1782;3395;21384;5402;11534;11534;827;62;0;5;1
295000;7250;1838;1782;3395;21384;5402;11534;11534;827;62;0;6;1
200000;5000;1701;528;2565;21374;4546;11287;11287;1549;91;0;8;2
220000;5400;1015;1307;2653;21366;4640;11305;11305;1546;46;0;7;2
395000;5008;1797;421;1904;21438;3827;11171;11171;1511;16;0;6;4
277800;7150;1544;0;3244;21362;5250;11468;11468;1062;93;0;11;2
350000;5000;1176;1788;1699;21469;3587;11147;11147;1494;31;0;5;2
365000;5000;1415;0;1657;21475;3541;11142;11142;1491;30;0;8;2
215000;5000;1202;0;2669;21523;4630;11443;11443;1406;91;0;11;2
319000;7200;1428;388;3400;21686;6134;12018;12018;234;63;0;5;2
220000;7150;1044;277;3544;21886;5495;12003;12003;973;77;0;9;1
450000;5000;1326;0;3042;22719;4939;12625;12625;207;92;0;2;1
600000;5000;887;232;3269;22859;5144;12813;12813;130;65;0;7;2
1176000;7500;2794;32955;5600;13618;205;9289;9289;2957;18;0;5;5
1100000;7380;1897;485;197;18539;1999;7925;7925;4053;82;0;5;1
185000;3400;921;1375;339;18756;3644;10289;10289;2065;90;0;9;1
200000;5000;1107;1129;698;19265;3615;10905;10905;2489;36;0;12;2
155000;5000;1572;3512;241;19437;3333;11258;11258;2937;64;0;5;2
112000;5000;981;0;442;19403;3478;11137;11137;2737;78;0;3;2
215000;19320;2974;1650;1001;20073;2499;12813;12813;4025;81;0;3;2
150000;5000;1173;992;473;19646;3691;11311;11311;2684;73;0;5;2
510000;6250;880;0;631;12525;0;5454;5454;1883;52;0;11;2
375000;5008;1256;1504;647;12766;241;6469;6469;1374;18;0;9;4
372000;5050;1489;5337;558;13012;320;6774;6774;1090;19;0;7;4
785000;16019;1449;3496;232;12935;44;6147;6147;1291;27;0;3;2
899000;10887;2922;12264;174;13044;45527;6189;6189;1197;20;0;10;4
260000;4241;1526;2064;336;13655;477;6360;6360;702;91;0;9;4
245000;5900;1014;0;2518;17721;359;13327;13327;2777;16;0;9;4
150000;5200;1416;0;2259;17992;566;13483;13483;2994;59;0;3;2
95000;3200;1353;0;1521;18814;1230;14032;14032;3616;88;0;8;2
142000;3200;1353;0;1521;18814;1230;14032;14032;3616;88;0;9;2
159000;6950;1224;0;1575;16558;4280;6631;6631;1653;34;0;9;1
400000;5000;1470;0;3280;9548;927;4509;4509;2216;91;0;10;1
330000;5000;1901;67;2599;9506;399;3826;3826;1538;81;0;9;1
500000;5600;1552;1116;16240;1257;267;41675;29991;22189;80;0;6;4
600000;6860;1555;271;15574;2062;271;41289;30007;22120;60;0;6;4
525000;5600;1536;0;15541;2058;309;41311;30042;22153;79;0;7;4
730000;5600;2043;3448;16212;1127;446;41857;30147;22354;54;0;10;4
667000;5600;1725;418;15866;1503;412;41713;30199;22364;76;0;6;4
885000;5600;2190;0;15122;2490;456;41188;30153;22221;26;0;12;5
929000;8400;2569;480;15910;1389;439;41797;30236;22412;52;0;8;4
565000;5600;1323;0;16027;1225;508;41914;30282;22474;74;0;1;2
500000;5600;1410;776;16277;836;599;42186;30384;22617;71;0;3;2
750000;5600;1911;38148;15738;1216;911;42259;30702;22887;31;0;7;4
680000;5600;1654;34255;14909;2193;935;41820;30753;22839;66;0;4;2
773000;8400;2274;4927;15702;1102;835;42450;30870;23063;75;0;9;4
714500;5600;1902;0;15398;1473;1091;42268;30873;23027;54;0;7;5
625000;5600;1543;2092;15244;1630;1140;42215;30905;23042;54;0;5;4
870000;5600;2204;2894;14402;2718;552;41649;30872;22907;31;0;6;5
880000;8400;1690;36904;14492;2321;850;42069;31143;23210;49;0;4;4
720000;5600;1722;7126;14194;2601;535;42037;31275;23315;65;0;5;2
710000;5607;1858;0;14731;1668;1378;42735;31572;23692;62;0;4;4
950000;8730;1953;809;14007;2606;486;42241;31492;23534;81;0;11;4
2200000;12000;3804;21865;13834;2768;262;42158;31532;23553;21;0;9;5
760000;5625;1986;20860;14866;1455;1247;42925;31651;23795;57;0;4;4
560000;5625;1686;865;14906;1394;1185;42956;31656;23806;63;0;7;4
900000;10000;2603;8134;13583;2792;200;42515;31945;23964;49;0;2;4
805000;5600;1767;3311;14846;1147;934;43390;32063;24226;31;0;11;4
570000;5600;1871;2312;14098;2085;751;42918;32025;24102;66;0;5;4
640000;5600;1762;765;14494;1444;1202;43395;32231;24364;76;0;4;4
713500;5600;1923;4160;14713;1172;946;43548;32258;24417;16;0;9;2
890000;8960;1960;0;14246;1720;939;43267;32228;24337;74;0;11;2
660000;5600;1486;2792;14321;1484;1058;43609;32493;24621;72;0;7;2
595000;5600;2098;2599;14192;1355;1032;44033;32913;25050;59;0;9;4
610000;5600;1852;0;14032;1346;939;44243;33166;25299;67;0;6;4
682500;5600;2141;2935;13518;1768;429;44208;33372;25463;63;0;3;4
660000;5600;1842;550;14102;1054;771;44595;33441;25594;64;0;7;2
730000;5600;1521;0;14069;1054;768;44635;33490;25642;76;0;8;4
1290000;6160;2299;50874;13803;1219;892;44722;33687;25820;4;0;4;5
692500;5600;1763;0;13231;1754;329;44596;33835;25920;61;0;12;4
725000;5600;2008;0;13111;1870;222;44584;33881;25956;66;0;4;4
555000;5600;1669;0;13431;1487;606;44783;33909;26015;68;0;8;4
608000;5600;1599;0;13505;1215;887;45141;34192;26317;75;0;3;2
710000;5600;1673;0;12624;1894;246;45256;34686;26750;36;0;11;5
660000;5600;1737;24379;13031;1331;796;45622;34830;26936;46;0;6;4
1178800;10000;2213;42032;9056;5497;344;44343;35555;23329;44;0;12;4
1900000;10000;3889;24850;9250;5258;571;44455;35550;23576;11;0;6;5
1800000;10000;3000;37523;9486;4954;587;44591;35547;23875;16;0;8;5
905000;10625;2747;0;9128;5161;519;44760;35852;23651;59;0;12;4
1550000;10000;2686;0;9371;4785;429;45043;35972;24035;16;0;2;5
2494600;10000;5953;48943;8924;5109;376;45158;36272;23700;0;0;6;5
975000;10000;1990;1554;8993;5029;452;45196;36271;23784;56;0;11;4
1575000;10625;4490;27367;8985;4714;371;45753;36743;24085;45;0;7;5
1935000;11250;2807;42305;9250;4324;0;45968;36820;24409;36;0;8;5
2450000;18630;2175;754;18154;3883;45435;26458;12402;4471;75;0;8;4
957500;6450;2033;0;19395;2823;425;27454;12535;5046;58;0;4;4
1935000;6450;2741;40000;19735;2537;469;27924;12880;5497;31;0;6;5
650000;5795;1582;15867;18858;3487;755;27578;13340;5576;65;0;9;4
1360000;7050;2740;27064;20294;2044;351;28698;13475;6249;31;0;9;5
800000;6250;1689;0;19782;2584;689;28375;13535;6088;65;0;8;4
1671000;7562;2893;21426;20660;1676;259;29469;14303;7102;21;0;8;5
2450000;9325;3191;43009;20669;1688;255;29636;14560;7325;29;0;9;5
2025000;8212;3812;22739;19125;3221;353;28526;14460;6739;9;0;12;5
1095000;7701;1826;26813;19365;2979;584;28710;14489;6836;25;0;9;5
875000;10419;2276;20967;19170;3185;366;28638;14590;6874;91;0;12;4
1340000;9329;3893;990;20720;1677;239;29999;15077;7791;52;0;8;4
1190000;7768;1879;68193;20629;1779;360;30076;15281;7946;37;0;2;4
1850000;7436;1871;324;20500;1933;566;30246;15664;8254;37;0;2;5
2500000;8890;2654;42748;20605;1874;606;30662;16209;8762;27;0;5;5
2500000;11606;3631;34191;18916;3538;231;29480;16108;8231;31;0;3;5
1110000;7722;1867;53966;20986;1567;226;31365;16893;9497;27;0;12;4
2600000;8345;4006;0;18528;4020;306;29722;16859;8880;9;0;12;5
1000000;7688;2728;297;18795;3775;696;30165;17242;9301;50;0;11;4
1600000;8375;2969;29570;20852;1724;380;31612;17370;9901;30;0;4;5
1235000;7244;2518;3015;20837;1749;407;31710;17538;10048;20;0;7;5
1750000;7412;3943;35446;20944;1654;293;31881;17688;10215;36;0;8;5
1238000;8602;2674;0;20919;1722;269;31987;17861;10369;65;0;2;4
1315000;9625;4328;4021;19022;3639;739;30983;18116;10212;69;0;1;5
1800000;9875;3618;0;20498;2168;560;31968;18210;10593;76;0;5;4
1410000;6938;3717;42947;20581;2040;349;32256;18498;10896;16;0;10;5
1500000;7422;3414;1819;20633;1943;221;32390;18597;11014;36;0;2;5
1250000;7500;2394;0;20231;2207;323;32494;18967;11306;30;0;12;5
1500000;7178;2927;30187;19208;3321;325;31799;18910;11046;40;0;2;5
1650000;9000;1924;0;12102;10710;11;27979;20649;12260;64;0;3;4
2000000;11000;4536;35180;10315;12446;0;27235;21349;12305;58;0;7;4
550000;7140;1876;0;11236;11531;201;27721;21105;12424;36;0;6;4
535000;6840;1952;994;12758;9965;396;28676;20787;12547;26;0;11;4
585000;7140;2046;29;11375;11397;500;28170;21433;12845;31;0;10;4
590000;7700;2214;26774;9799;13021;440;27491;22078;12848;50;0;12;4
375000;7140;1669;0;12222;10448;688;28697;21196;12944;66;0;10;4
740000;8000;2961;29278;9644;13203;285;27580;22303;13014;44;0;12;4
447800;7140;1618;3579;12432;10180;813;28949;21235;12997;51;0;2;4
419000;7140;1459;0;11109;11596;321;28298;21717;13080;26;0;2;4
1850000;9200;2190;31744;10228;12527;0;27946;22113;13122;31;0;8;4
565000;7140;2987;1033;11211;11446;505;28544;21834;13268;41;0;4;4
550000;6840;1703;600;11560;11051;820;28734;21711;13285;36;0;2;4
380000;7140;1604;0;11816;10773;819;28872;21627;13296;65;0;10;4
510000;9000;1915;18525;9953;12724;168;28166;22478;13436;66;0;9;4
460000;7700;1770;0;9794;12823;266;28290;22689;13622;68;0;9;4
525000;6875;1640;0;14977;6872;396;31840;21841;13598;52;0;2;4
660000;6625;1902;0;15252;6489;575;32189;21957;13736;23;0;4;5
475000;7750;1588;2453;15457;6174;691;32491;22075;13871;63;0;5;4
560000;7585;1768;0;16444;5065;260;33131;21987;13873;79;0;3;4
1600000;8840;2514;42055;16831;4586;45361;33490;22053;13990;49;0;5;4
470000;6431;2257;6083;16153;5319;573;33171;22219;14084;79;0;6;4
415000;8970;2490;1634;16443;4974;394;33382;22224;14120;67;0;8;2
442000;6500;1662;0;15327;6043;570;33084;22718;14522;69;0;10;4
572000;6512;1643;468;15468;5908;555;33197;22693;14512;18;0;4;4
565000;5872;1552;0;16089;5171;689;33731;22773;14654;25;0;10;5
470000;6875;2066;2739;17158;4007;389;34434;22781;14781;38;0;10;4
380000;6412;1448;31896;16698;4488;569;34165;22801;14747;51;0;4;4
495000;7250;1824;1201;16567;4567;692;34177;22890;14826;78;0;7;4
500000;5865;1865;1589;16433;4664;667;34294;23088;15016;56;0;3;4
525000;5865;1855;19512;16463;4615;671;34335;23109;15041;60;0;1;4
1175000;13600;2627;1712;13793;7443;45456;32879;23494;15237;58;0;3;5
1080000;10200;2442;27265;14231;6965;45542;33138;23437;15199;20;0;2;5
565000;7800;2723;24281;13088;8171;226;32579;23702;15424;67;0;8;4
1227500;10200;2139;9046;14636;6456;45428;33479;23462;15247;31;0;1;5
675000;6636;1944;2240;16108;4800;210;34552;23523;15435;30;0;7;5
1440000;7200;2652;43576;14796;6187;231;33874;23734;15536;1;0;4;5
1840000;11900;2975;63888;15512;5265;45507;34508;23818;15687;15;0;5;5
1730200;12410;4213;28448;12407;8271;11;33738;25051;16776;50;0;4;5
703300;7560;2361;1711;12665;8039;229;33873;25036;16766;54;0;11;5
690000;7458;2177;2047;12935;7672;350;34184;25141;16882;40;0;6;5
610000;7200;1487;0;14689;5640;341;35554;25314;17161;41;0;6;5
650000;7200;1756;0;15139;5134;337;35832;25302;17184;36;0;1;5
645000;7200;1851;27264;15578;4654;339;36107;25299;17221;68;0;11;5
500000;7429;1538;0;13475;6901;216;34948;25497;17268;65;0;5;4
920000;7848;2192;28226;15980;4185;206;36380;25318;17282;14;0;8;5
770000;7800;2493;3648;14200;6109;225;35391;25457;17274;45;0;1;5
610000;7200;1979;3924;14314;5996;225;35459;25451;17274;60;0;5;5
1825000;10200;2798;4868;14592;5588;0;35825;25603;17453;36;0;3;5
1100000;13500;3078;24496;16655;3140;45539;37406;25909;17968;62;0;2;5
781000;9000;2386;1047;16630;3144;45447;37479;25998;18057;44;0;6;5
2050000;11250;2213;10588;15268;4538;45514;37004;26300;18233;47;0;6;5
1076000;9000;2026;1693;13238;6666;0;36081;26627;18417;68;0;7;4
990000;9000;1337;5088;15796;3862;0;37589;26544;18535;69;0;4;5
999000;9000;2010;5897;15962;3681;0;37692;26549;18557;46;0;1;5
1380000;9000;2057;8895;13312;6490;45298;36351;26822;18622;19;0;9;5
880000;9000;1745;8191;13862;5887;45329;36663;26784;18618;56;0;7;5
890000;9000;1670;5206;14730;4931;45328;37168;26750;18649;67;0;6;4
940000;9000;2614;1759;15601;3980;45508;37693;26749;18727;63;0;4;5
1220000;9000;3269;25846;15817;3738;45477;37826;26754;18755;31;0;1;5
965000;9000;1704;31388;16076;3359;0;38092;26884;18912;28;0;3;5
2100000;11250;2688;23409;13725;5929;45386;36802;26985;18817;63;0;2;5
565000;9450;1980;0;15287;4209;196;37703;26951;18903;66;0;1;4
950000;9000;2011;21581;15976;3362;0;38285;27118;19145;44;0;5;5
399500;5650;1388;81;16709;2635;262;38750;27153;19265;65;0;5;2
860000;9000;2389;2503;16090;3158;45326;38546;27301;19347;71;0;6;5
1850000;11250;2321;3158;15632;3539;45335;38555;27500;19515;66;0;4;4
430000;5650;1613;0;16618;2471;485;39282;27708;19829;65;0;6;2
940000;7500;2282;446;15868;3128;45537;38990;27841;19881;40;0;1;5
1735000;8000;3227;48276;13778;5187;45452;38398;28393;20268;36;0;6;5
1530000;8000;1728;48006;14920;3948;45389;39058;28384;20354;47;0;1;5
2575000;8000;4719;71092;15057;3797;45329;39139;28387;20369;17;0;5;5
1550000;7500;2611;32421;13057;5854;0;38223;28630;20463;41;0;10;5
2400000;7500;3865;50440;13330;5555;0;38373;28616;20466;26;0;5;5
1475000;7500;2002;6162;14197;4615;0;38862;28592;20505;46;0;7;5
312000;2507;1090;0;16226;2296;185;40350;28925;21043;38;0;11;4
1260000;6900;2003;38770;16249;2035;0;40596;29093;21232;66;0;10;5
950000;7500;1966;0;19533;2203;938;24277;6972;2653;56;0;3;5
912000;4630;1834;0;18169;4295;225;22650;7295;932;41;0;9;5
2650000;7740;3677;30571;19944;2167;874;24633;7458;2627;1;0;6;3
1450000;10800;4127;1639;19496;2719;828;24438;8013;1957;56;0;5;4
950000;7079;1904;43339;19312;2956;642;24294;8039;1771;77;0;10;4
1250000;7117;3046;1316;16869;5372;676;22750;8995;778;26;0;7;5
1760000;7550;2551;31652;20200;1892;641;25746;9077;3021;11;0;2;5
1125000;7100;2089;1739;19294;2829;510;25293;9445;2451;81;0;8;5
2060000;7406;2663;24451;19830;2275;1004;25758;9508;2933;11;0;7;5
750000;9120;1988;0;19139;2968;349;25208;9498;2367;81;0;9;5
1000000;7096;3683;0;19349;2800;500;25494;9678;2653;52;0;4;4
1659000;9545;4128;780;18330;3787;221;24761;9803;2061;27;0;3;5
1200000;9545;3233;24755;18384;3727;217;24971;10026;2304;63;0;5;5
1150000;7500;3381;0;19842;2233;915;26225;10180;3386;90;0;6;5
1440000;9331;2244;33482;18289;3820;328;24988;10164;2379;66;0;11;5
2300000;9853;3882;32025;18604;3479;0;25264;10181;2574;31;0;7;5
810000;6150;2107;979;20224;1884;649;26646;10384;3804;47;0;7;5
1350000;8929;3133;0;18041;4071;620;24973;10442;2519;33;0;3;5
972500;8248;2646;1681;17034;5089;333;24234;10628;2389;46;0;9;5
1800000;7924;2790;32953;17356;4766;662;24506;10625;2452;18;0;11;5
948000;8668;3098;4444;17905;4210;787;25117;10800;2821;66;0;12;5
1200000;8668;2590;0;17915;4184;784;25238;10963;2982;28;0;7;5
1025000;10240;1827;29985;17330;4737;782;24915;11195;3044;56;0;5;4
960000;7500;2575;0;18055;4068;657;25630;11366;3418;38;0;3;5
650000;6000;2339;929;16911;5171;288;24850;11584;3350;59;0;2;4
700000;7500;2307;42620;17838;4296;571;25631;11607;3586;41;0;1;4
1200000;7500;2409;0;17600;4530;721;25465;11661;3572;22;0;11;5
825000;6000;2066;1584;17039;5052;323;25182;11893;3686;41;0;1;5
939000;6429;1693;31284;17091;4998;324;25299;11984;3790;35;0;4;5
710000;6000;2027;2491;17346;4768;364;25697;12224;4080;71;0;4;4
1100000;6000;2595;23827;17433;4685;355;25816;12292;4167;30;0;1;5
1580000;9000;3168;50083;17298;4800;260;25727;12321;4168;61;0;3;4
1800000;9000;4285;6716;3407;11946;206;8961;8961;868;22;0;6;5
1250000;6000;2694;22688;3688;11757;166;9235;9235;1093;45;0;11;5
2065000;9500;3026;20050;4957;11223;212;10227;10227;2388;26;0;12;5
1474000;9750;1885;0;4667;11850;285;9710;9710;2310;61;0;9;5
2100000;7500;2130;42232;6737;10195;278;11830;9345;4054;16;0;3;5
1450000;7200;2212;26719;7000;11764;271;11191;10672;4806;66;0;11;5
1680000;7200;1833;0;12617;6205;232;17535;5202;4594;71;0;3;5
1150000;11200;2900;938;17750;1538;555;22864;4295;4320;78;0;6;4
2150000;10724;3308;42063;18046;1253;237;23183;4370;4481;30;0;10;5
1300000;11040;2562;27294;17858;1576;525;22952;4455;4202;66;0;12;4
850000;7320;2294;20089;15497;4660;395;20228;5370;2698;74;0;7;4
2295000;12600;3178;40907;17004;2901;1802;21930;4840;3288;51;0;11;5
415000;7072;2720;4159;15717;4812;404;20377;5740;2336;90;0;2;2
1500000;7600;2555;0;17630;2577;1354;22544;5160;3210;40;0;4;5
775000;5922;2335;9063;18728;2201;884;23598;5958;2983;46;0;12;4
1880000;7800;3122;36964;18404;2607;1305;23229;5962;2645;19;0;5;5
1010000;7900;1958;26311;18364;2653;1289;23184;5962;2606;66;0;6;5
2000000;9750;4229;47646;18237;3044;886;22971;6241;2214;31;0;3;5
1150000;7500;1903;4270;19067;2113;840;23896;6329;2906;41;0;5;5
740000;7500;1954;1136;19060;2369;1112;23836;6537;2615;76;0;7;4
1530000;7500;2449;32034;19069;2554;1192;23807;6699;2418;16;0;4;5
2425000;17500;4277;30172;20207;1695;404;24939;7472;3001;43;0;1;5
2280000;10054;4117;34925;20430;1575;280;25161;7628;3145;26;0;7;5
910000;7500;1735;2865;12017;3843;1550;17777;3277;4386;65;0;12;4
1850000;7656;1729;9633;26827;2017;624;33554;33554;26600;65;0;2;5
1895100;7478;2338;31724;26093;2048;1265;32861;32861;25866;56;0;12;5
2550000;7500;3557;36285;25323;1181;645;32253;32253;25097;8;0;9;5
1875000;7500;1593;771;25177;1055;565;32099;32099;24951;55;0;6;5
1900000;7626;3775;26714;24950;1368;1300;31589;31589;24722;26;0;4;5
1800000;7638;2707;30304;24988;1605;1591;31522;31522;24758;30;0;10;4
2600000;6565;4000;32255;26443;1186;1049;32256;32256;26221;17;0;3;3
2300000;9258;1710;5914;24092;312;295;30962;30962;23865;34;0;9;5
1770000;7500;1892;2243;24384;1107;1108;30946;30946;24155;62;0;5;4
2303800;12000;1901;9980;25841;1422;1262;31639;31639;25620;53;0;12;4
2300000;7500;2472;17563;24398;1182;1158;30808;30808;24168;52;0;11;5
2600000;7500;3859;33908;24305;1095;1057;30707;30707;24075;9;0;11;5
1550000;7500;2277;26614;23563;401;242;29877;29877;23334;50;0;10;4
1600000;7500;2412;23055;23894;1087;1071;29832;29832;23672;64;0;9;4
285000;6200;1239;27783;3287;34996;3787;36373;24882;7703;61;1;4;5
280000;6200;1176;4654;3167;35070;3666;36489;24945;7582;61;1;4;5
195000;6240;1352;508;3404;35152;3864;36380;25061;7783;64;1;11;5
295000;7100;1200;3455;5207;31862;3122;30539;22653;4512;46;1;8;4
305000;6014;1460;15445;1412;36516;1808;38370;26261;5730;43;0;8;5
300100;8890;1663;2283;4660;34495;5122;35177;24549;9044;48;1;9;5
290900;12128;860;1155;3688;35099;4124;36166;25044;8045;58;1;9;5
285000;6000;1256;3407;5464;34032;5634;34352;24196;8500;60;1;9;5
342000;6000;1632;31520;3073;35536;3474;36786;25426;7398;26;1;7;5
330000;9675;1630;4766;3384;30877;1463;28341;22181;2275;60;1;11;4
585000;7100;2250;31198;4839;31729;2700;30110;22628;4055;1;1;7;4
245000;6160;1070;4283;997;36904;1390;38823;26627;5316;58;0;6;5
280000;6014;1241;1193;1231;36752;1625;38593;26492;5550;58;0;3;5
350000;8100;1583;18455;4147;34953;4647;35710;24969;8573;65;1;3;5
300000;6000;1448;4206;3327;35529;3720;36608;25453;7646;65;1;11;5
265000;8100;1525;2764;3706;35270;4164;36222;25231;8090;65;1;3;5
515000;9150;3035;55451;4333;31548;2052;29466;22620;3394;45;1;10;4
370000;9675;1732;1588;3622;31150;1255;28480;22471;2435;67;1;6;4
307000;6900;1033;218;2986;30816;781;27903;22424;1928;26;1;1;4
420000;8096;2424;42245;4335;34997;5014;35476;25073;8975;37;1;2;5
410000;12740;2141;20466;4253;31701;1478;29232;22889;3179;40;1;3;4
215000;6000;926;0;2693;36208;3212;37250;26112;7184;65;1;3;5
320000;7620;1540;722;2206;36621;2742;37746;26493;6721;58;1;12;5
190000;7620;1333;1870;1733;37025;2080;38368;26844;6060;68;1;10;5
